"k","dim","sparsity","proj"
16,57,0.645443534627735,80.0266269587932
16,58,0.658222120285107,83.6508586244854
16,59,0.644473703207391,85.4930347792718
16,60,0.652512735203727,95.2839975781412
17,10,0.0625382469976016,0.552698856670217
17,11,0.169916272367459,1.20142578700235
17,12,0.151985618262977,1.3493890628007
17,13,0.215618892672572,1.91144071530487
17,14,0.266620315021286,2.5033332074313
17,15,0.221254555937962,2.73263078757633
17,16,0.263409646768564,3.31076789031225
17,17,0.259878262137795,3.83506667538087
17,18,0.249043444646342,4.04894612924137
17,19,0.258665576561703,4.65962347283249
17,20,0.297428152474546,5.35573667264905
17,21,0.320681009261072,6.05973852331379
17,22,0.300932314612073,6.41261895340498
17,23,0.30546998950129,7.08718475618228
17,24,0.323640738426545,8.13038084977172
17,25,0.312011780143957,8.17980849240201
17,26,0.380112262467126,10.2109351733825
17,27,0.337473167533792,10.2603986295441
17,28,0.358813553655862,11.3016059371111
17,29,0.373637668020484,12.5321089041071
17,30,0.360722128609544,13.1904183204837
17,31,0.365326039784014,13.9319752686503
17,32,0.36223863059352,14.468185152894
17,33,0.373403759180052,15.7403450982551
17,34,0.413321981283888,18.0789137629597
17,35,0.414360142791884,19.0705943860475
17,36,0.431354321795317,21.2412903342607
17,37,0.387581844907859,20.0403998907079
17,38,0.411557418195216,21.9394738021387
17,39,0.439901391202096,25.039506658712
17,40,0.406293288759984,24.880174227936
17,41,0.431166936348844,26.2756261013209
17,42,0.454592078967739,29.8341442592601
17,43,0.483794196259615,32.744536087281
17,44,0.447889713845038,32.0051850975281
17,45,0.507737865994556,36.8981479794578
17,46,0.494672987311015,38.7509658735998
17,47,0.419218792254605,33.1140527341217
17,48,0.518091139863428,42.468493282468
17,49,0.546474487940493,47.5376510497897
17,50,0.565803316166638,51.6507378193118
17,51,0.570194694641941,53.4102166504341
17,52,0.572170514939738,56.9137163737776
17,53,0.529013320482463,54.1706136458133
17,54,0.571032589422651,61.3795325418
17,55,0.59322633241108,64.9022441235791
17,56,0.630962248293459,71.7822362426848
17,57,0.618130585282466,72.5526460699442
17,58,0.651602981128684,82.2105015703903
17,59,0.634498985430565,85.4355498923753
17,60,0.663043939197966,89.8363170027026
18,10,0.150056794353074,0.884492116775646
18,11,0.101368823592408,0.947402965684512
18,12,0.178692308405525,1.475326921732
18,13,0.240107890901539,1.99564299153863
18,14,0.205992743400132,2.23104704917759
18,15,0.152615568097761,2.22395147567349
18,16,0.271833366780386,3.41800867957325
18,17,0.210790353028174,3.23526058217045
18,18,0.194236600588592,3.48106239674978
18,19,0.237310502514753,4.60557321219221
18,20,0.256058926292112,4.74595502939361
18,21,0.291336550940638,5.68320768944651
18,22,0.30231720979101,6.70716105799581
18,23,0.316750633278398,7.51198553147467
18,24,0.333592108289264,8.35311972978179
18,25,0.340042807689011,9.10571931235728
18,26,0.306969941970639,8.8323010547576
18,27,0.286405150633304,8.85051133221658
18,28,0.391470336118472,12.0168577466789
18,29,0.384238320322914,12.6913939284514
18,30,0.349859998845377,12.9407153630386
18,31,0.351237143996209,13.4295148177476
18,32,0.343701248668844,14.3199205597732
18,33,0.407222229546288,16.9821152565725
18,34,0.367005460723687,16.4606801596051
18,35,0.408314900912536,19.3547899347574
18,36,0.398955448342298,19.3789375352894
18,37,0.468435010693553,23.3049093107653
18,38,0.416463411662818,22.8479701868509
18,39,0.43356987045121,24.6919539593775
18,40,0.419094444265565,24.916540688412
18,41,0.447036249927332,28.4769875029958
18,42,0.437995800068975,28.5037677141435
18,43,0.470867400744059,32.2221953285741
18,44,0.474190751899293,34.3040601191747
18,45,0.499199196031152,36.3336829760124
18,46,0.481396988341266,37.4481967917685
18,47,0.509487445679556,41.3542314994992
18,48,0.482743615840205,41.2895488904526
18,49,0.521054438597107,45.3961363996074
18,50,0.452398499924574,42.1263731798283
18,51,0.501679734915858,46.7063988413448
18,52,0.529966280763973,53.8331321491892
18,53,0.520451348754838,53.9605002650936
18,54,0.578335692738791,62.4738827802689
18,55,0.613543625077344,66.2457407716064
18,56,0.580981500503694,69.6137230215058
18,57,0.603470142640234,72.6088140664052
18,58,0.474657844568239,59.7769934365084
18,59,0.627803801718315,84.2424150589185
18,60,0.514342480819351,70.7409491313608
19,10,0.0555693320876451,0.536472034402893
19,11,0.123255575237229,0.991587089029713
19,12,0.126102958731028,1.29964587141285
19,13,0.166927331797441,1.76950055826476
19,14,0.163942371915012,1.95293515854784
19,15,0.182903423443646,2.27805929485206
19,16,0.225542449169301,3.09604833553337
19,17,0.292078885834191,4.00099164188254
19,18,0.237583635476958,4.01609578573692
19,19,0.279086438928865,4.86141989727772
19,20,0.203401929144522,4.33130930702831
19,21,0.2408231964564,5.33946903284547
19,22,0.278677490726631,6.37007111449909
19,23,0.287162632808312,7.13507091099565
19,24,0.345181317130171,8.54809222203102
19,25,0.313284004870216,8.55245374243174
19,26,0.347480330803144,9.78421588943423
19,27,0.360486343183518,10.8053373963511
19,28,0.357541179376029,11.3539787296779
19,29,0.28313167101669,10.346681822362
19,30,0.371010104787683,13.6706909565265
19,31,0.387625122954571,14.5451882739198
19,32,0.351290808177815,14.6129101021768
19,33,0.39671449609115,17.0751804573678
19,34,0.388433585166924,17.5959131592935
19,35,0.410100569049839,19.4204383168204
19,36,0.414032517516408,20.5921608612909
19,37,0.408727595651563,21.4906537081138
19,38,0.475691163217907,25.2477681522908
19,39,0.439371019531444,25.1047062441482
19,40,0.451733745079744,26.9361410661432
19,41,0.465742357655494,29.2828121447869
19,42,0.470227441479456,30.7619159259708
19,43,0.467294846148805,31.5364621040108
19,44,0.480023847992527,34.7118221808171
19,45,0.511171344325478,37.3260325412872
19,46,0.480488138562692,37.4513047996909
19,47,0.460308211307566,37.2233209977059
19,48,0.532467417981582,44.3655888848166
19,49,0.528593022527301,47.0367632606405
19,50,0.56002743510428,50.110618234233
19,51,0.599961884228937,55.0802556003009
19,52,0.577998900693507,55.7329566588071
19,53,0.614679044196219,61.1920446993458
19,54,0.564657468690767,61.9581762574968
19,55,0.579391937421969,65.8586939844598
19,56,0.607555477750533,70.5246297130431
19,57,0.599797571033326,74.8356781915079
19,58,0.653153246706463,81.1599802617451
19,59,0.652584280227197,85.6257141596806
19,60,0.596147644440145,80.7624295730736
20,10,0.157655614088904,0.963957016275306
20,11,0.185578082022097,1.25274015917366
20,12,0.146700330565867,1.338234581163
20,13,0.141333602182197,1.61407411820423
20,14,0.195885072673151,2.2678191306157
20,15,0.128704018992624,2.03028244671108
20,16,0.213331956670359,3.0456223828897
20,17,0.242612893096394,3.55129331097865
20,18,0.236172023261048,4.15444568103076
20,19,0.263121330066217,4.71356893181778
20,20,0.268499257595306,5.29173808021795
20,21,0.243414041753508,5.32103027636383
20,22,0.322890508977725,7.04864964104968
20,23,0.249325307832021,6.28578552300963
20,24,0.320976602774101,8.0286095364036
20,25,0.315876896998674,8.8616730204035
20,26,0.309378891198315,9.46032062973264
20,27,0.311553735879821,10.0779938275899
20,28,0.351370406413953,11.5644737561207
20,29,0.373150252869564,12.4509974648049
20,30,0.372898170081197,13.8031597006587
20,31,0.355907451132537,13.5930533928745
20,32,0.387475477644187,15.827443887541
20,33,0.385000677925494,16.5157233107619
20,34,0.368236567049787,17.1062184200222
20,35,0.426889580630655,19.9505339295987
20,36,0.430268658683188,21.2212179212911
20,37,0.403730719210331,21.1560422308257
20,38,0.396817711267569,21.7688539130746
20,39,0.451339354839603,25.7361729556356
20,40,0.471401138635738,27.4738621080239
20,41,0.473556365586878,29.365513902914
20,42,0.467908364672115,30.0814437873245
20,43,0.459823407685703,31.1698952182475
20,44,0.484223057386968,34.9913341898433
20,45,0.493944869298407,36.0818136017781
20,46,0.486182725514107,36.8896060574554
20,47,0.467127393323507,38.6385652173204
20,48,0.54200928782667,45.2096320367215
20,49,0.53586390323527,46.8629190795841
20,50,0.533508254529076,49.3941056144244
20,51,0.568595476724304,52.4870097397802
20,52,0.596397106697111,57.0390234428962
20,53,0.568402112719127,59.7707957954725
20,54,0.591323675818939,63.9017637706184
20,55,0.523490750253756,56.7293451028081
20,56,0.60528763198387,68.4817980378235
20,57,0.609164066607533,72.936761089799
20,58,0.65805819399293,81.8394557261424
20,59,0.589203419326112,76.1673377922941
20,60,0.615954256081329,83.2450138354166
21,10,0.132104052867989,0.857010091118851
21,11,0.1177093014294,1.02737533282998
21,12,0.0992102705620732,1.10832142611181
21,13,0.0931448428004017,1.22640391305376
21,14,0.185206038758832,2.15783884670451
21,15,0.208605876338774,2.59704355710877
21,16,0.195214077852949,2.94616336664063
21,17,0.197674179643503,3.22744569446253
21,18,0.265741713064914,4.19344961434334
21,19,0.259813995433838,4.65756029361741
21,20,0.228793333293404,4.77025658436446
21,21,0.243943322479752,5.34667580690753
21,22,0.314545290973969,6.85555610709969
21,23,0.267706323854195,6.83263783713496
21,24,0.270182101149175,7.46446295618697
21,25,0.332066301198046,9.17077884461475
21,26,0.373819090109706,10.3880061890363
21,27,0.284789033145101,9.36191523602257
21,28,0.348947424579394,11.4564346771576
21,29,0.3752868039832,12.8828948430117
21,30,0.371251052016722,13.5752164173432
21,31,0.347715114837013,13.9411461357767
21,32,0.373689427281049,15.4803468759033
21,33,0.3927069611876,16.8249988718679
21,34,0.376896379534968,17.4495705591398
21,35,0.382059022184324,18.2746495499545
21,36,0.426439971862084,20.9935044117461
21,37,0.450860178247375,22.6213386529675
21,38,0.431772524433698,23.2721091294233
21,39,0.461468229153622,25.9847722605201
21,40,0.409634769682063,24.9615115632817
21,41,0.449691515008284,28.4001645293583
21,42,0.491694199166891,31.6459507896482
21,43,0.421855599096159,28.2884761103779
21,44,0.519576927366991,36.299779815664
21,45,0.483706660493525,35.2192563978981
21,46,0.476367757264565,35.5747785082688
21,47,0.554776986945934,43.2272621453173
21,48,0.524361638629654,43.9404566814751
21,49,0.502792643695166,45.4939633409183
21,50,0.567092360526076,50.0549990374047
21,51,0.557070799966644,51.5858076496909
21,52,0.582311169310515,58.0844057883619
21,53,0.591258966822359,58.5562304327676
21,54,0.591352166731951,62.743066740725
21,55,0.602448788943678,66.0610060583679
21,56,0.614808116893927,70.9835022346093
21,57,0.655584306103498,76.5934019949881
21,58,0.628891811533129,77.5636688228847
21,59,0.625357657944251,83.7480432833223
21,60,0.640209933327659,87.0031007294586
22,10,0.0609789431132572,0.487952942852843
22,11,0.169119594974976,1.2660643595097
22,12,0.153665779172868,1.50216685173772
22,13,0.206769743680767,1.9593097248423
22,14,0.222653358749702,2.40240835992577
22,15,0.208394833000344,2.65332726249438
22,16,0.255141811574178,3.30364691984868
22,17,0.221684869892407,3.47788001765732
22,18,0.227698296134102,3.93173693919212
22,19,0.247926448696514,4.4062492236645
22,20,0.276772864278354,5.28018654176042
22,21,0.270651623380622,5.89448462564354
22,22,0.277469545894834,6.31438898622046
22,23,0.31240400163438,7.31083836607279
22,24,0.311784689060776,8.18383819941966
22,25,0.31109622058816,8.41297274186087
22,26,0.322014860858873,9.5832910288967
22,27,0.315922240862866,9.83403780363955
22,28,0.325554312133259,11.0826635798164
22,29,0.35508239344753,12.3245676127116
22,30,0.329356260731035,12.2112338749869
22,31,0.410411325391552,15.0335207756107
22,32,0.384863835157635,15.6020329339591
22,33,0.331494355629267,14.875793833037
22,34,0.383454372729875,17.4903700481801
22,35,0.439680251129624,20.0318626851038
22,36,0.387247304847784,19.5627269108372
22,37,0.421969910711974,22.0761971395882
22,38,0.41788993695992,22.7975113499588
22,39,0.452340482921387,25.7077443374152
22,40,0.453600153861438,27.0308179686723
22,41,0.428721099206942,27.3414865441751
22,42,0.478602727554452,30.7362981994118
22,43,0.478893053905218,32.099152061228
22,44,0.494440906980598,34.9581125703379
22,45,0.4493704151742,32.6514167004213
22,46,0.454728852532155,35.2819759065489
22,47,0.529102816371204,42.52098705212
22,48,0.505646884046978,43.1208816558559
22,49,0.513911430262958,45.0266479491728
22,50,0.547283756457804,49.2826183351136
22,51,0.542829558158281,51.8459805238417
22,52,0.587510041197234,56.0151202938984
22,53,0.583757112936697,58.5785550239334
22,54,0.540045648668401,57.1879051212945
22,55,0.558754089452704,64.1122879176029
22,56,0.578807709175786,65.9367699938171
22,57,0.63285280893022,75.465776592257
22,58,0.620441161051908,75.6738558106582
22,59,0.660957256050589,86.3232736258848
22,60,0.636424868122237,85.1482922592292
23,10,0.0655537503388992,0.586364304745596
23,11,0.106137952543334,0.962662627312963
23,12,0.215572626212481,1.64709137354719
23,13,0.142274321446453,1.61957124960482
23,14,0.153380580118391,1.92827301298506
23,15,0.154968337358489,2.2676356180318
23,16,0.219238958149435,3.14869991381789
23,17,0.181025813822512,3.0695192574265
23,18,0.28817376875629,4.42353975326987
23,19,0.195566836538653,3.97169367733546
23,20,0.183621027757181,4.20407146626913
23,21,0.254109828130923,5.61976184381693
23,22,0.303197648565473,6.71635103432865
23,23,0.305066764383728,7.50220690425324
23,24,0.254679924962001,7.13751597922103
23,25,0.307778785501594,8.36281250449128
23,26,0.314540065453109,9.47913030630054
23,27,0.360135918531785,10.9978982290279
23,28,0.365735950450125,11.7659291237037
23,29,0.352043943923907,12.173152468183
23,30,0.368640015599273,13.5693680512349
23,31,0.371599820854081,14.3576744081734
23,32,0.355406182984679,14.596094836777
23,33,0.330891496475343,14.5508846314161
23,34,0.320326461888321,15.1636344122897
23,35,0.400794323044037,18.9707754458934
23,36,0.409213178232587,20.5129564682483
23,37,0.400413131823052,20.8754787417439
23,38,0.436558274488742,23.3422997941524
23,39,0.412860223343374,23.5545434087591
23,40,0.430604152160881,25.4983427987693
23,41,0.433308264270053,27.3707465268619
23,42,0.452995519237779,29.581157923752
23,43,0.495757411463264,32.9524236281865
23,44,0.423631944176386,30.8444513090292
